Share pledge ratio of controlling shareholders,Pledge ratio of unlimited shares,audit opinion ,Downgrade or negative,Ratio of other receivables to total assets,ROA,Asset liability ratio,Pledge ratio of limited sale shares,ROE,Enterprise age,IsDefault
0.0,0.0,0.0,0.0,0.000894738,0.023264,0.564226583,0.0,0.012725,10.75555556,0
0.841919055,0.161565033,0.0,0.0,0.000944061,0.0425,0.436519408,0.0,0.024247,5.011111111,0
0.796293205,0.330828347,0.0,0.0,0.004496514,0.053839,0.246098713,0.0,0.055745,4.616666667,0
0.357142857,0.191801018,0.0,0.0,0.031283792,0.047778,0.472828872,0.0,0.061887,4.583333333,0
0.0,0.0,0.0,0.0,0.00119685,0.34631,0.192390465,0.0,0.376849,1.661111111,0
0.117440604,0.040511569,0.0,0.0,0.016693715,0.04787,0.258083191,0.0,0.058655,4.222222222,0
0.0,0.0,0.0,0.0,0.018237448,-0.021743,0.710156439,0.0,-0.105298,11.21666667,0
0.966322611,0.173586592,0.0,0.0,0.004226817,0.025316,0.1380597,0.094023141,0.016224,26.65833333,0
0.0,0.072133415,0.0,0.0,0.00069037,0.021783,0.517760294,0.0,0.009715,25.25555556,0
0.77019628,0.21974339,0.0,0.0,0.001170401,0.032065,0.238413698,0.0,0.040863,8.486111111,0
0.536244203,0.385254113,0.0,0.0,0.00043166,-0.002888,0.711947362,0.0,-0.053054,5.9,0
0.468309848,0.167869614,0.0,0.0,0.000663234,0.02828,0.455142457,0.0,0.02846,5.894444444,0
0.117071794,0.099435349,0.0,0.0,0.100515812,0.01283,0.490583731,0.06996283,0.012917,10.07777778,0
0.0,0.0,0.0,0.0,0.001554445,0.249156,0.171680387,0.0,0.297736,2.422222222,0
0.520065822,0.203611538,0.0,0.0,0.005611531,0.074941,0.356208136,0.0,0.091902,3.058333333,0
0.902527076,0.265890629,0.0,0.0,0.0020002,0.153531,0.420774909,0.062009829,0.292059,15.35555556,0
0.089228132,0.059300257,0.0,0.0,0.010602309,0.219272,0.437365863,0.0,0.309709,3.580555556,0
0.462963422,0.161645248,0.0,0.0,0.018102851,0.059609,0.407301928,0.0,0.111731,15.06388889,0
0.0,0.074985879,0.0,0.0,0.328697405,0.071432,0.434119514,0.0,0.189029,22.95,0
0.0,0.0,0.0,0.0,0.008480321,0.149786,0.333357844,0.0,0.185701,0.011111111,0
0.0,0.0,2.0,0.0,0.090689918,0.047195,0.58404608,0.0,0.066889,4.036111111,0
0.0,0.0,2.0,0.0,0.011076271,0.280546,0.420321408,0.0,0.367053,3.891666667,0
0.0,0.0,0.0,0.0,0.003031893,0.415519,0.09552842,0.0,0.404449,0.047222222,0
0.0,0.0,0.0,0.0,0.014538684,0.150824,0.373692948,0.0,0.221524,1.161111111,0
0.0,0.0,0.0,0.0,0.002906042,0.437181,0.219323371,0.0,0.622954,1.986111111,0
0.0,0.0,0.0,0.0,0.000892964,0.182837,0.071715269,0.0,0.17331,1.661111111,0
0.0,0.0,0.0,0.0,0.017358691,0.124865,0.366973866,0.0,0.22284,1.377777778,0
0.0,0.0,0.0,0.0,0.001667214,0.180304,0.438904652,0.0,0.241066,0.919444444,0
0.326392778,0.0,0.0,0.0,0.001412268,0.04098,0.529616732,0.0,0.043792,4.975,0
0.0,0.0,0.0,0.0,0.005487397,0.143764,0.490524152,0.0,0.227902,1.269444444,0
0.0,0.0,0.0,0.0,0.013223326,0.176283,0.107671879,0.0,0.196932,1.125,0
0.0,0.0,0.0,0.0,0.001322618,0.129703,0.631371134,0.0,0.279972,0.833333333,0
0.0,0.0,0.0,0.0,0.006539207,0.119462,0.444978148,0.0,0.220095,1.558333333,0
0.0,0.0,0.0,0.0,0.009601283,0.079113,0.594578305,0.0,0.278491,1.036111111,0
0.989278338,0.0,0.0,0.0,0.41856568,-0.015696,0.444216381,0.0,-0.094562,5.75,0
0.0,0.0,0.0,0.0,0.023185089,0.123801,0.177999416,0.0,0.145436,1.419444444,0
0.0,0.0,0.0,0.0,0.006311457,0.241788,0.214985227,0.0,0.261438,1.952777778,0
0.0,0.0,0.0,0.0,0.025993456,0.078749,0.487629429,0.0,0.108616,4.311111111,0
0.13753806,0.0,0.0,0.0,0.010900579,0.029772,0.181741508,0.0,0.039524,4.127777778,0
0.0,0.0,0.0,0.0,0.007932401,0.091859,0.062508677,0.0,0.098551,2.230555556,0
0.0,0.0,0.0,0.0,0.022236907,0.189767,0.19872641,0.0,0.192848,0.494444444,0
0.0,0.0,0.0,0.0,0.032244976,0.170176,0.407956204,0.0,0.274684,0.8,0
0.0,0.0,0.0,0.0,0.004146175,0.166916,0.304323494,0.0,0.201404,0.044444444,0
0.0,0.0,0.0,0.0,0.045860238,0.145459,0.466041883,0.0,0.232799,1.169444444,0
0.0,0.0,0.0,0.0,0.000715039,0.108481,0.434137036,0.0,0.146187,0.875,0
0.0,0.0,0.0,0.0,0.021960461,0.038574,0.107859564,0.0,0.035153,2.227777778,0
0.0,0.0,0.0,0.0,0.000865517,0.159359,0.251983625,0.0,0.185325,1.033333333,0
0.0,0.0,0.0,0.0,0.002979406,0.085855,0.390462604,0.0,0.098821,2.380555556,0
0.0,0.0,0.0,0.0,0.005843766,0.058686,0.493760298,0.0,0.102072,1.102777778,0
0.260238807,0.0,0.0,0.0,0.008993715,0.003308,0.542576568,0.0,-0.047549,1.166666667,0
0.0,0.0,0.0,0.0,0.018810082,0.075158,0.561528194,0.0,0.14591,0.4,0
0.0,0.0,0.0,0.0,0.004395013,0.255263,0.389029922,0.0,0.363404,1.341666667,0
0.0,0.0,0.0,0.0,0.00544984,0.200739,0.156029511,0.0,0.213419,0.647222222,0
0.671755725,0.0,0.0,0.0,0.003051802,0.095735,0.18149558,0.0,0.085178,5.827777778,0
0.0,0.0,0.0,0.0,0.012800301,0.263819,0.352252978,0.0,0.476509,0.097222222,0
0.441203463,0.0,0.0,0.0,0.011417398,0.040959,0.560928515,0.0,0.084869,9.3,0
0.879846027,0.0,0.0,0.0,0.119091297,0.016898,0.345186626,0.0,0.00634,18.13888889,0
0.0,0.0,0.0,0.0,0.005200749,0.356434,0.160036369,0.0,0.357983,1.7,0
0.0,0.0,0.0,0.0,0.017939062,0.13018,0.520422049,0.0,0.233051,0.938888889,0
0.99999981,0.0,0.0,0.0,0.075469484,0.025502,0.420742639,0.0,0.021082,22.91388889,0
0.0,0.0,0.0,0.0,0.00778511,0.175433,0.32405396,0.0,0.244027,0.108333333,0
0.144478844,0.0,0.0,0.0,0.008557694,0.045137,0.164413501,0.0,0.049507,5.0,0
0.567072516,0.0,0.0,0.0,0.01189386,0.037421,0.695342251,0.0,0.083989,19.71111111,0
0.0,0.0,0.0,0.0,0.02880967,0.211079,0.576005207,0.0,0.36884,0.611111111,0
0.0,0.0,0.0,0.0,0.002111976,0.10986,0.129597674,0.0,0.112703,1.686111111,0
0.0,0.0,0.0,0.0,0.010617022,0.102941,0.113396118,0.0,0.104792,0.055555556,0
0.0,0.0,0.0,0.0,0.008296269,0.14851,0.312486638,0.0,0.175441,3.238888889,0
0.0,0.0,0.0,0.0,0.000331557,0.044818,0.738042427,0.0,0.157106,0.458333333,0
0.0,0.0,2.0,0.0,0.002488739,0.079463,0.576242064,0.0,0.143955,4.0,0
0.0,0.0,0.0,0.0,0.00083694,0.149625,0.510629654,0.0,0.237894,0.347222222,0
0.588366253,0.0,0.0,0.0,0.006163457,0.042224,0.16798475,0.0,0.039032,6.025,0
0.554967275,0.0,0.0,0.0,0.010550333,0.030685,0.803369595,0.0,-0.026834,15.025,0
0.0,0.0,0.0,0.0,0.008328364,0.020992,0.595938597,0.0,0.020359,20.14722222,0
0.0,0.0,0.0,0.0,0.038100203,0.115119,0.320382277,0.0,0.151196,17.63055556,0
0.0,0.0,0.0,0.0,0.0091315,0.081269,0.1955391,0.0,0.078375,2.077777778,0
0.0,0.0,0.0,0.0,0.001873851,0.109103,0.531355142,0.0,0.178326,2.358333333,0
0.0,0.0,0.0,0.0,0.01652409,0.04153,0.902978104,0.0,0.459636,2.438888889,0
0.998699653,0.0,0.0,0.0,0.009877175,0.054465,0.50053966,0.0,0.090574,22.825,0
0.0,0.0,0.0,0.0,0.037168933,0.10385,0.549990899,0.0,0.16265,1.044444444,0
0.0,0.0,2.0,0.0,0.001214922,0.377773,0.254207035,0.0,0.443578,3.230555556,0
0.877735164,0.0,0.0,0.0,0.010321408,0.027812,0.537642658,0.0,0.006378,6.038888889,0
0.0,0.0,0.0,0.0,0.001281831,0.064146,0.613910332,0.0,0.113516,1.213888889,0
0.08961289,0.0,0.0,0.0,0.00387804,0.088001,0.432429399,0.0,0.0895,15.56388889,0
0.0,0.0,0.0,0.0,0.010716936,0.066381,0.457800568,0.0,0.102525,1.183333333,0
0.0,0.0,0.0,0.0,0.021586935,0.18328,0.114053857,0.0,0.178697,0.980555556,0
0.0,0.0,0.0,0.0,0.001480353,0.111903,0.405707857,0.0,0.13863,0.647222222,0
0.0,0.0,0.0,0.0,0.002218702,0.022536,0.386148205,0.0,0.015811,4.352777778,0
0.0,0.0,0.0,0.0,0.016547731,0.024891,0.861546185,0.0,0.092692,19.09166667,0
0.0,0.0,0.0,0.0,0.032438367,0.067149,0.622441402,0.0,0.165547,0.708333333,0
0.0,0.0,0.0,0.0,0.021465428,0.073938,0.830881502,0.0,0.290593,3.15,0
0.610082773,0.0,0.0,0.0,0.002691128,0.16085,0.13344655,0.0,0.164524,16.50833333,0
0.0,0.0,0.0,0.0,0.007381034,0.039671,0.214089647,0.0,0.069769,1.675,0
0.0,0.0,0.0,0.0,0.01003781,0.152318,0.383695108,0.0,0.195023,2.875,0
0.0,0.0,0.0,0.0,0.020167159,0.095664,0.632496911,0.0,0.193961,0.577777778,0
0.0,0.0,0.0,0.0,0.024142788,0.215754,0.18824094,0.0,0.227279,1.030555556,0
0.0,0.0,0.0,0.0,0.007852025,0.103187,0.478122093,0.0,0.148534,0.308333333,0
0.0,0.0,0.0,0.0,0.000591653,0.085197,0.633042587,0.0,0.106374,1.183333333,0
1.0,0.0,0.0,0.0,0.012930686,0.040664,0.309684958,0.0,0.039519,18.52222222,0
0.0,0.0,0.0,0.0,0.017931112,0.157351,0.323879526,0.0,0.214216,0.708333333,0
0.0,0.0,0.0,0.0,0.021258808,0.188933,0.264862257,0.0,0.221734,0.469444444,0
0.0,0.0,0.0,0.0,0.018014095,0.08726,0.221811302,0.0,0.093771,2.402777778,0
0.0,0.0,0.0,0.0,0.010093385,0.212907,0.246873734,0.0,0.251955,0.608333333,0
0.0,0.0,0.0,0.0,0.000811792,0.158734,0.221882329,0.0,0.180739,0.105555556,0
0.0,0.0,0.0,0.0,0.007206675,-0.001315,0.774771663,0.0,-0.001286,19.79444444,0
1.0,0.0,0.0,0.0,0.000820482,0.027042,0.114877381,0.0,0.015527,12.81944444,0
0.150901071,0.0,0.0,0.0,0.043829625,0.030077,0.551205683,0.0,0.035486,18.55555556,0
0.0,0.0,0.0,0.0,0.003583156,0.129744,0.600764399,0.0,0.266261,0.3,0
0.0,0.0,0.0,0.0,0.01704073,0.029851,0.723295199,0.0,0.058747,1.852777778,0
0.0,0.0,0.0,0.0,0.040474603,0.237893,0.302624346,0.0,0.301991,0.472222222,0
0.67319046,0.0,0.0,0.0,0.005912731,0.01487,0.070092407,0.0,0.016411,6.391666667,0
0.524024537,0.0,0.0,0.0,0.01416132,0.025095,0.425050735,0.0,0.028283,22.40277778,0
0.0,0.0,0.0,0.0,0.009812543,0.262587,0.262002241,0.0,0.321855,0.7,0
0.378819245,0.0,0.0,0.0,0.003096708,0.016619,0.81388009,0.0,0.082853,23.47777778,0
0.0,0.0,0.0,0.0,0.000671322,0.177856,0.157789833,0.0,0.178531,0.25,0
0.0,0.0,0.0,0.0,0.001139864,0.13231,0.32014343,0.0,0.168521,1.030555556,0
0.206217759,0.0,0.0,0.0,0.015949706,0.093971,0.274890481,0.0,0.121699,0.194444444,0
0.0,0.0,0.0,0.0,0.006570406,0.083071,0.265641374,0.0,0.098739,0.183333333,0
0.0,0.0,0.0,0.0,0.037611243,0.012706,0.232875074,0.0,0.023482,3.241666667,0
0.0,0.0,0.0,0.0,0.004343747,0.09517,0.205541297,0.0,0.09829,4.116666667,0
0.0,0.0,0.0,0.0,0.015315898,0.168685,0.352680287,0.0,0.25285,0.194444444,0
0.0,0.0,0.0,0.0,0.02281177,0.296341,0.50940407,0.0,0.492245,0.788888889,0
0.0,0.0,0.0,0.0,0.013529037,0.22432,0.465378398,0.0,0.373395,0.997222222,0
0.774705418,0.0,0.0,0.0,0.015040812,-0.023121,0.195894511,0.0,-0.027876,21.76944444,0
0.579879057,0.0,0.0,0.0,0.000966251,0.054616,0.560904047,0.0,0.074052,5.411111111,0
0.0,0.0,0.0,0.0,0.009486611,0.195598,0.372859867,0.0,0.249749,0.291666667,0
0.0,0.0,0.0,0.0,0.004192617,0.201321,0.266343671,0.0,0.236075,1.283333333,0
0.0,0.0,2.0,0.0,0.004354689,0.104098,0.461142946,0.0,0.140425,3.394444444,0
0.0,0.0,0.0,0.0,0.00538006,0.500326,0.17446809,0.0,0.55381,1.386111111,0
0.0,0.0,0.0,0.0,0.013785863,0.135634,0.355709002,0.0,0.204002,1.8,0
0.0,0.0,0.0,0.0,0.020425781,0.127518,0.521492538,0.0,0.201358,1.688888889,0
0.0,0.0,0.0,0.0,0.000919089,0.101011,0.384627637,0.0,0.133754,0.491666667,0
0.0,0.0,0.0,0.0,0.008267078,0.194142,0.494651168,0.0,0.558431,2.022222222,0
0.0,0.0,0.0,0.0,0.005084034,0.108562,0.241150497,0.0,0.248593,0.036111111,0
0.0,0.0,0.0,0.0,0.005683969,0.194167,0.386425321,0.0,0.245376,1.841666667,0
0.0,0.0,0.0,0.0,0.004368847,0.134012,0.437152259,0.0,0.182239,0.7,0
0.0,0.0,0.0,0.0,0.020483195,0.060675,0.494266701,0.0,0.074015,1.036111111,0
0.0,0.0,0.0,0.0,0.006652341,0.003993,0.271434167,0.0,0.029401,14.35277778,0
0.4918,0.0,0.0,0.0,0.1642,0.04,0.64,0.0,0.03,17.98055556,1
0.7521,0.3487,0.0,0.0,0.0016,0.07,0.47,0.0,0.13,9.4,1
0.9925,0.4478,0.0,0.0,0.0264,-0.39,1.07,0.0,-1.37,10.09722222,1
0.7942,0.1831,0.0,1.0,0.0108,0.02,0.76,0.0,0.01,8.886111111,1
0.341,0.0437,0.0,0.0,0.0033,0.03,0.35,0.0,0.02,11.08888889,1
0.7563,0.5111,0.0,1.0,0.1276,0.03,0.79,0.0,0.16,23.78333333,1
0.9776,0.0,0.0,0.0,0.0328,0.01,0.44,0.0,-0.04,10.25833333,1
1.0,0.0,0.0,1.0,0.0857,0.03,0.72,0.0,0.08,14.18611111,1
0.9999,0.0,0.0,0.0,0.1361,0.05,0.72,0.0,0.1,22.74166667,1
0.9978,0.1662,0.0,0.0,0.0293,0.05,0.32,0.0,0.05,10.72777778,1
0.6967,0.3038,0.0,1.0,0.0884,0.06,0.75,0.0,0.24,13.14444444,1
0.98,0.3373,0.0,0.0,0.0562,0.02,0.52,0.0,0.01,8.605555556,1
0.8155,0.0,0.0,0.0,0.058,0.07,0.78,0.0,0.13,7.594444444,1
0.971,0.0,0.0,0.0,0.0572,-0.12,0.46,0.0,-0.22,6.752777778,1
0.9539,0.0,0.0,0.0,0.0211,0.0,0.77,0.0,0.01,19.59722222,1
0.983,0.0003,0.0,0.0,0.21,0.15,0.47,0.6788,0.18,11.14444444,1
0.8448,0.3952,0.0,0.0,0.0068,0.05,0.47,0.0219,0.04,18.18055556,1
0.712,0.0,1.0,0.0,0.1833,-0.2,0.58,0.0,-0.35,3.055555556,1
1.0,0.2131,0.0,0.0,0.1349,0.06,0.33,0.0,0.01,18.70833333,1
0.6479,0.0,0.0,0.0,0.0236,0.06,0.81,0.0,0.23,6.866666667,1
0.8007,0.2995,0.0,0.0,0.0504,0.1,0.47,0.0,0.15,7.458333333,1
0.9993,0.6269,0.0,0.0,0.0031,0.02,0.35,0.0,0.01,3.266666667,1
0.9998,0.1245,0.0,0.0,0.0575,0.08,0.58,0.209,0.11,8.916666667,1
0.8101,0.1699,0.0,1.0,0.0279,0.03,0.65,0.0354,0.02,7.125,1
1.0,0.0,0.0,0.0,0.0341,-0.02,0.46,0.0,-0.04,20.11666667,1
0.9973,0.3898,0.0,0.0,0.0174,0.06,0.65,0.0,0.06,21.80555556,1
0.4398,0.2807,0.0,0.0,0.0077,0.07,0.65,0.0,0.05,21.73055556,1
0.9832,0.0,0.0,0.0,0.0011,0.07,0.09,0.0,0.1,21.31666667,1
1.0,0.4349,0.0,0.0,0.005,0.04,0.69,0.0,0.05,8.941666667,1
1.0,0.28,2.0,0.0,0.1393,-0.38,0.88,0.0,-1.23,8.891666667,1
0.9463,0.2873,0.0,0.0,0.017,0.04,0.46,0.0,0.02,11.17222222,1
1.0,0.0569,0.0,0.0,0.0566,0.07,0.58,0.5619,0.11,21.24166667,1
0.8137,0.3686,0.0,0.0,0.0027,0.07,0.34,0.0,0.1,25.00833333,1
0.956,0.311,0.0,0.0,0.0857,-0.46,0.19,0.0,-0.71,8.916666667,1
0.9998,0.0,0.0,0.0,0.0317,0.12,0.33,0.0,0.17,23.67222222,1
1.0,0.407,2.0,1.0,0.0403,0.04,0.84,0.0,0.05,10.71944444,1
0.9634,0.0,1.0,0.0,0.0408,-0.08,0.53,0.0,-0.27,7.763888889,1
0.5004,0.2557,0.0,0.0,0.0396,0.04,0.37,0.0,0.02,11.59444444,1
0.9345,0.0,0.0,0.0,0.0012,0.05,0.34,0.0,0.05,6.172222222,1
0.989,0.0,0.0,0.0,0.0179,0.16,0.65,0.0,0.27,20.26944444,1
0.9284,0.0,0.0,0.0,0.0301,0.09,0.7,0.0,0.1,9.566666667,1
0.543,0.2631,0.0,0.0,0.0056,0.01,0.13,0.0,0.01,9.427777778,1
1.0,0.3928,0.0,0.0,0.0413,0.08,0.66,0.0,0.16,18.25555556,1
0.824,0.1253,0.0,0.0,0.0127,0.08,0.55,0.3195,0.13,18.28888889,1
0.999,0.2977,0.0,0.0,0.0589,0.05,0.52,0.2676,0.07,7.327777778,1
1.0,0.3344,0.0,1.0,0.1649,0.02,0.71,0.0,0.02,7.422222222,1
0.9916,0.3321,0.0,0.0,0.0078,0.2,0.09,0.0,0.2,26.05555556,1
1.0,0.4224,0.0,0.0,0.0368,0.06,0.88,0.0,0.06,18.81388889,1
0.9884,0.0316,0.0,0.0,0.102,0.12,0.65,0.6029,0.22,17.53055556,1
0.9898,0.4287,0.0,1.0,0.0049,0.06,0.53,0.0049,0.07,7.541666667,1
0.3309,0.0,0.0,0.0,0.0552,0.06,0.5,0.0,0.11,20.81944444,1
0.9623,0.3228,0.0,0.0,0.0043,-0.07,0.29,0.1452,-0.13,18.83888889,1
0.9984,0.3372,0.0,0.0,0.0691,-0.06,0.63,0.0,-0.11,10.10833333,1
0.7642,0.0,0.0,0.0,0.0414,0.03,0.52,0.6296,0.04,2.527777778,1
0.5,0.0,0.0,0.0,0.0028,0.01,0.31,0.0,0.0,19.30833333,1
0.9903,0.0,0.0,0.0,0.0483,-0.08,0.31,0.0,-0.12,5.847222222,1
0.9974,0.4214,0.0,0.0,0.0083,0.03,0.46,0.0667,0.03,7.391666667,1
0.5,0.2047,2.0,0.0,0.0137,-0.12,0.72,0.1291,-0.41,10.24444444,1
0.9464,0.0,0.0,0.0,0.0443,0.04,0.27,0.0,0.05,15.94444444,1
0.7997,0.1993,0.0,0.0,0.0054,0.16,0.24,0.0,0.19,25.43333333,1
0.7345,0.2515,2.0,1.0,0.0037,0.03,0.6,0.0,0.02,9.541666667,1
0.9998,0.2786,0.0,0.0,0.0235,-0.4,0.43,0.0,-0.71,6.441666667,1
0.2558,0.0,0.0,0.0,0.0363,0.11,0.64,0.2069,0.2,26.35,1
0.9337,0.0,1.0,0.0,0.0138,0.02,0.46,0.0,0.01,14.52777778,1
0.4625,0.1118,0.0,0.0,0.0585,0.01,0.19,0.0,0.01,24.25833333,1
0.4845,0.0249,0.0,1.0,0.0135,0.08,0.42,0.2565,0.09,2.866666667,1
0.9981,0.0,2.0,0.0,0.0257,-0.24,0.92,0.5612,-0.92,2.763888889,1
0.9973,0.5592,2.0,0.0,0.4124,0.05,0.05,0.0,0.07,7.775,1
0.9967,0.1874,0.0,0.0,0.0544,-0.22,0.85,0.1274,-1.01,13.31666667,1
0.5912,0.208,0.0,0.0,0.0037,-0.1,0.53,0.0,-0.18,4.308333333,1
1.0,0.2829,0.0,0.0,0.087,-0.48,0.04,0.1831,-0.52,8.752777778,1
0.9981,0.2314,0.0,0.0,0.0059,0.08,0.61,0.0236,0.15,24.18055556,1
0.9993,0.4409,1.0,1.0,0.01,0.06,0.72,0.0105,0.13,9.591666667,1
1.0,0.2052,0.0,0.0,0.012,0.09,0.9,0.0,1.88,24.72777778,1
0.9992,0.0,0.0,0.0,0.0081,0.06,0.36,0.0,0.08,9.013888889,1
0.5177,0.0135,0.0,0.0,0.3052,0.53,0.5,0.4137,0.74,17.50833333,1
0.9405,0.4396,0.0,0.0,0.0189,0.06,0.79,0.1099,0.05,4.425,1
1.0,0.0,0.0,0.0,0.1848,0.07,0.13,0.0,0.07,16.11666667,1
1.0,0.4538,0.0,0.0,0.0649,0.09,1.68,0.0,0.15,7.833333333,1
0.9958,0.6182,0.0,0.0,0.0056,-0.04,0.43,0.0,-0.1,21.01111111,1
0.3451,0.1298,0.0,0.0,0.0037,-0.04,0.43,0.0171,-0.11,9.391666667,1
0.9372,0.0,0.0,1.0,0.0167,0.1,0.24,0.0,0.09,19.91944444,1
0.8945,0.1502,1.0,1.0,0.0143,0.06,0.57,0.1815,0.07,9.438888889,1
0.3673,0.2717,0.0,0.0,0.0088,0.02,0.33,0.0609,0.03,7.372222222,1
0.87,0.0,0.0,0.0,0.0137,0.07,0.16,0.0,0.07,5.983333333,1
0.7664,0.0398,0.0,0.0,0.0372,0.13,0.55,0.3185,0.14,8.391666667,1
0.7463,0.2113,0.0,0.0,0.0161,0.05,0.56,0.0714,0.06,8.230555556,1
0.9538,0.5277,0.0,0.0,0.0192,0.03,0.55,0.0,0.02,22.97777778,1
0.9986,0.2605,0.0,0.0,0.0112,0.0,0.16,0.0,0.0,18.46111111,1
0.2878,0.1143,0.0,0.0,0.0192,-0.02,0.71,0.0034,-0.12,10.75277778,1
0.8889,0.2426,0.0,0.0,0.0108,0.04,0.25,0.41,0.03,8.261111111,1
0.6698,0.2591,0.0,0.0,0.0422,-0.01,0.58,0.0175,-0.1,11.58333333,1
1.0,0.0,0.0,0.0,0.0172,0.01,0.78,0.0,0.05,20.59444444,1
1.0,0.166,0.0,0.0,0.1048,0.02,0.49,0.3392,0.03,21.16666667,1
1.0,0.2739,0.0,0.0,0.0224,0.04,0.72,0.0,0.06,26.16944444,1
0.9771,0.0,1.0,0.0,0.0355,0.03,0.32,0.0,0.0,24.90277778,1
0.5667,0.2988,0.0,0.0,0.0236,-0.08,0.23,0.0,-0.05,4.083333333,1
1.0,0.4779,0.0,0.0,0.0707,0.1,0.29,0.0,0.09,22.03888889,1
0.9272,0.2982,0.0,0.0,0.002,0.05,0.37,0.0051,0.06,3.091666667,1
0.9999,0.0,0.0,0.0,0.0132,0.03,0.7,0.0,0.01,20.72777778,1
1.0,0.372,0.0,0.0,0.0056,0.08,0.58,0.236,0.09,24.64444444,1
1.0,0.5865,0.0,0.0,0.0361,0.1,0.5,0.0,0.13,4.425,1
1.0,0.0637,0.0,0.0,0.0039,0.11,0.37,0.6575,0.11,21.53888889,1
0.9234,0.0,0.0,0.0,0.0196,0.04,0.45,0.0,0.04,7.513888889,1
0.6654,0.4482,0.0,0.0,0.0106,0.02,0.75,0.0,0.04,26.775,1
0.7371,0.3437,0.0,0.0,0.0081,0.17,0.45,0.0,0.24,3.266666667,1
0.3977,0.2011,1.0,1.0,0.0419,0.02,0.28,0.0,0.0,11.03333333,1
0.9306,0.2851,0.0,0.0,0.0216,0.07,0.47,0.0,0.08,5.419444444,1
0.9535,0.0016,0.0,0.0,0.0148,-0.08,0.75,0.2119,0.06,3.266666667,1
0.9627,0.4073,0.0,0.0,0.0464,0.04,0.74,0.0,0.01,8.366666667,1
1.0,0.0,1.0,0.0,0.1155,0.03,0.1,0.0,0.04,5.658333333,1
0.9921,0.0,0.0,0.0,0.0017,0.05,0.14,0.0,0.04,17.175,1
1.0,0.0,0.0,1.0,0.0585,0.0,0.57,0.0,-0.09,19.59166667,1
1.0,0.0115,0.0,0.0,0.131,0.08,0.79,0.4429,0.19,26.03888889,1
1.0,0.47,0.0,0.0,0.0324,0.01,0.23,0.0,0.01,10.13333333,1
0.9881,0.0,0.0,0.0,0.0164,0.04,0.77,0.0,0.01,15.01111111,1
0.9984,0.1132,0.0,0.0,0.197,0.01,0.35,0.364,0.0,20.20555556,1
0.5932,0.1648,0.0,0.0,0.0244,0.04,0.45,0.0,0.02,21.96666667,1
1.0,0.3442,0.0,0.0,0.0037,-0.17,0.39,0.0,-0.23,6.808333333,1
0.1596,0.1067,0.0,0.0,0.0022,0.09,0.32,0.0,0.11,3.694444444,1
0.4968,0.0538,0.0,0.0,0.0064,0.04,0.61,0.0427,0.05,22.91111111,1
1.0,0.044,2.0,0.0,0.0221,-0.13,1.74,0.3489,-0.34,15.89722222,1
0.6635,0.2873,1.0,0.0,0.0111,-0.15,0.96,0.0,-0.94,4.144444444,1
0.9876,0.3152,0.0,0.0,0.071,0.05,0.62,0.0,0.07,20.19444444,1
0.9999,0.3743,2.0,0.0,0.1541,0.01,0.23,0.0,0.02,10.20833333,1
0.9685,0.0,0.0,0.0,0.0063,0.04,1.01,0.0,0.16,23.7,1
0.9643,0.2482,0.0,0.0,0.0068,0.06,0.72,0.2827,0.06,8.388888889,1
0.9979,0.3435,0.0,0.0,0.0155,0.05,0.54,0.0518,0.06,11.50277778,1
0.9983,0.4414,0.0,0.0,0.0585,0.03,0.87,0.0,-0.05,22.53333333,1
0.7513,0.2144,0.0,0.0,0.0369,-0.18,0.22,0.0,-0.22,11.11111111,1
1.0,0.2256,0.0,0.0,0.0044,0.05,0.03,0.0,0.04,24.94722222,1
1.0,0.2041,1.0,1.0,0.0217,-0.16,0.7,0.0,-0.38,10.61944444,1
0.9538,0.2936,2.0,0.0,0.0132,-0.05,0.51,0.1379,-0.15,5.191666667,1
0.6733,0.2186,0.0,0.0,0.0362,-0.05,0.78,0.0,-0.25,13.68333333,1
0.7739,0.2549,0.0,0.0,0.1085,0.03,0.57,0.0551,0.02,10.23611111,1
0.983,0.2718,0.0,0.0,0.0145,0.04,0.59,0.0,0.02,10.34444444,1
0.9902,0.3027,0.0,0.0,0.0107,-0.26,0.27,0.0,-0.33,3.902777778,1
0.9844,0.3515,2.0,1.0,0.0991,-0.03,0.95,0.0779,-0.13,9.766666667,1
0.9648,0.4335,0.0,1.0,0.0488,0.05,0.7,0.0,0.09,3.597222222,1
0.995,0.237,0.0,0.0,0.0012,0.02,0.35,0.0,0.01,18.85277778,1
0.7139,0.2978,0.0,0.0,0.0248,0.06,0.65,0.0,0.04,8.541666667,1
0.7845,0.4236,0.0,0.0,0.0344,-0.06,0.23,0.0092,-0.08,6.175,1
0.4327,0.1925,0.0,0.0,0.0034,0.05,0.47,0.0,0.04,20.56111111,1
0.8183,0.0632,2.0,0.0,0.0026,0.07,0.55,0.3472,0.13,16.32777778,1
0.9162,0.0,0.0,0.0,0.0288,0.06,0.59,0.0,0.1,25.28333333,1
0.7873,0.3922,0.0,0.0,0.0234,0.03,0.84,0.0,0.03,22.07777778,1
0.9667,0.6183,0.0,0.0,0.0018,0.06,0.7,0.0,0.08,5.122222222,1
0.4905,0.3271,0.0,0.0,0.2424,-0.06,0.47,0.0,-0.16,13.375,1
